Source,Target,Weight
user_000162,user_013817,1
user_000162,user_035300,1
user_000162,user_035301,1
user_000162,user_035010,1
user_000162,user_035302,1
user_000162,user_035303,1
user_000162,user_035007,1
user_000162,user_018336,1
user_000162,user_035304,1
user_000162,user_035305,1
user_000162,user_010453,1
user_000162,user_011766,1
user_000162,user_014076,1
user_000162,user_035306,1
user_000162,user_035307,1
user_000162,user_035308,1
user_000162,user_035309,1
user_000162,user_035193,2
user_000162,user_008105,1
user_000162,user_030125,1
user_000162,user_025082,1
user_000162,user_035292,1
user_000162,user_001491,1
user_000162,user_020711,1
user_000163,user_035007,1
user_000163,user_012051,1
user_000163,user_035082,1
user_000164,user_007986,1
user_000164,user_004563,1
user_000164,user_009001,1
user_000164,user_010155,1
user_000165,user_035264,1
user_000165,user_001768,1
user_000166,user_011083,2
user_000166,user_035103,1
user_000166,user_006436,1
user_000166,user_007246,1
user_000166,user_008328,1
user_000166,user_035046,1
user_000166,user_035087,1
user_000166,user_015376,1
user_000166,user_035011,1
user_000166,user_035007,1
user_000166,user_035310,1
user_000166,user_008842,1
user_000167,user_035008,1
user_000167,user_035071,1
user_000167,user_035011,1
user_000168,user_035067,1
user_000168,user_035225,1
user_000169,user_016033,1
user_000169,user_035044,1
user_000169,user_034104,1
user_000170,user_004563,2
user_000170,user_003410,1
user_000170,user_035007,1
user_000170,user_034104,2
user_000170,user_009001,1
user_000170,user_035071,1
user_000170,user_001451,2
user_000170,user_035048,1
user_000170,user_020711,2
user_000170,user_000214,1
user_000170,user_035077,1
user_000170,user_001529,1
user_000170,user_003705,1
user_000170,user_005792,4
user_000170,user_035017,1
user_000170,user_035047,1
user_000170,user_001768,3
user_000170,user_001491,2
user_000170,user_007368,3
user_000170,user_035299,1
user_000170,user_015907,1
user_000170,user_008941,5
user_000170,user_035016,1
user_000170,user_035208,2
user_000170,user_035046,1
user_000170,user_035197,1
user_000170,user_035132,2
user_000170,user_035173,1
user_000170,user_035030,1
user_000170,user_035234,1
user_000170,user_035311,1
user_000170,user_035072,2
user_000170,user_014076,2
user_000170,user_010453,1
user_000170,user_011765,1
user_000170,user_035312,1
user_000170,user_017300,1
user_000170,user_035039,1
user_000170,user_035162,1
user_000170,user_035009,1
user_000170,user_035177,1
user_000170,user_027576,3
user_000170,user_035313,1
user_000170,user_035061,1
user_000170,user_035014,1
user_000170,user_035079,1
user_000170,user_035314,1
user_000170,user_035133,1
user_000170,user_035015,1
user_000170,user_035315,3
user_000171,user_021059,1
user_000171,user_018287,2
user_000171,user_035264,1
user_000171,user_035215,2
user_000171,user_035316,1
user_000171,user_035089,1
user_000171,user_001768,1
user_000171,user_035220,1
user_000171,user_034929,1
user_000171,user_035094,1
user_000171,user_002126,1
user_000171,user_034104,3
user_000171,user_007246,1
user_000171,user_035317,1
user_000171,user_035318,1
user_000171,user_035174,1
user_000171,user_035082,1
user_000171,user_035069,1
user_000171,user_035162,2
user_000171,user_017648,1
user_000171,user_016116,1
user_000171,user_035163,1
user_000171,user_035319,2
user_000171,user_035011,2
user_000171,user_010453,1
user_000171,user_035320,1
user_000171,user_035321,1
user_000171,user_035322,1
user_000171,user_035323,1
user_000172,user_035056,1
user_000172,user_020711,2
user_000172,user_010279,1
user_000172,user_035293,1
user_000172,user_035256,1
user_000172,user_035030,1
user_000172,user_027728,2
user_000172,user_035324,1
user_000172,user_035076,2
user_000172,user_035325,1
user_000172,user_035181,1
user_000172,user_035326,1
user_000172,user_035327,1
user_000172,user_035328,1
user_000172,user_035019,1
user_000172,user_035009,3
user_000172,user_035299,1
user_000172,user_035329,1
user_000172,user_035081,1
user_000172,user_035330,1
user_000172,user_035331,1
user_000172,user_035061,1
user_000172,user_035180,1
user_000172,user_035332,1
user_000172,user_010155,1
user_000172,user_005792,1
user_000172,user_035333,1
user_000172,user_035334,1
user_000172,user_008941,1
user_000172,user_035169,1
user_000172,user_035173,1
user_000172,user_035010,1
user_000172,user_006046,1
user_000172,user_035018,1
user_000173,user_034104,5
user_000173,user_035011,1
user_000173,user_001768,1
user_000173,user_035048,1
user_000173,user_035162,2
user_000173,user_001719,1
user_000173,user_023543,2
user_000173,user_035335,1
user_000173,user_035009,1
user_000173,user_024781,1
user_000173,user_035320,2
user_000173,user_035289,1
user_000173,user_004522,1
user_000173,user_032904,1
user_000173,user_001435,1
user_000173,user_010907,1
user_000173,user_028738,1
user_000173,user_035333,1
user_000173,user_005792,1
user_000173,user_035072,1
user_000173,user_035056,1
user_000174,user_035336,1
user_000174,user_035337,1
user_000174,user_035338,1
user_000174,user_025054,1
user_000175,user_035241,1
user_000175,user_035076,1
user_000176,user_035162,1
user_000176,user_035316,1
user_000176,user_021280,1
user_000177,user_035013,1
user_000177,user_035072,1
user_000178,user_020711,3
user_000178,user_035028,1
user_000178,user_035339,1
user_000178,user_012589,1
user_000178,user_000214,1
user_000179,user_035020,1
user_000179,user_007246,1
user_000179,user_035013,1
user_000179,user_035329,1
user_000179,user_035340,1
user_000180,user_035341,1
user_000181,user_001768,2
user_000181,user_008328,1
user_000181,user_001440,1
user_000181,user_035342,1
user_000181,user_035343,1
user_000181,user_035201,1
user_000181,user_035046,1
user_000181,user_035195,1
user_000181,user_035018,1
user_000181,user_035090,1
user_000181,user_035281,1
user_000181,user_035344,2
user_000181,user_035064,1
user_000181,user_035017,1
user_000181,user_035345,1
user_000181,user_010788,1
user_000181,user_018336,1
user_000181,user_035346,1
user_000181,user_035238,1
user_000182,user_034929,1
user_000182,user_035347,1
user_000182,user_021059,1
user_000183,user_035068,1
user_000183,user_035071,1
user_000183,user_015376,1
user_000183,user_035258,1
user_000184,user_022979,1
user_000184,user_035110,1
user_000184,user_008001,1
user_000184,user_035007,1
user_000184,user_035279,1
user_000185,user_035215,4
user_000185,user_035170,1
user_000185,user_035348,1
user_000185,user_035349,2
user_000185,user_015376,1
user_000185,user_035350,1
user_000185,user_035320,1
user_000185,user_035167,1
user_000186,user_035094,1
user_000186,user_012386,1
user_000186,user_009936,1
user_000186,user_035351,1
user_000186,user_035031,1
user_000186,user_035352,2
user_000186,user_000301,1
user_000186,user_018598,1
user_000186,user_035174,1
user_000186,user_010510,2
user_000186,user_035349,1
user_000186,user_003292,1
user_000186,user_035082,1
user_000186,user_035162,2
user_000186,user_014732,2
user_000186,user_035353,1
user_000186,user_035316,1
user_000186,user_004522,1
user_000186,user_028807,1
user_000186,user_035354,1
user_000186,user_002126,1
user_000187,user_016110,1
user_000187,user_035056,1
user_000188,user_035094,1
user_000188,user_035031,1
user_000188,user_035067,1
user_000189,user_035152,1
user_000189,user_026103,1
user_000189,user_035023,1
user_000189,user_035067,1
user_000190,user_035020,1
user_000190,user_011939,1
user_000191,user_022087,1
user_000191,user_035013,1
user_000191,user_020711,1
user_000191,user_035355,1
user_000191,user_015907,1
user_000191,user_035030,1
user_000192,user_035137,2
user_000192,user_035067,3
user_000192,user_000355,1
user_000192,user_035023,1
user_000192,user_035066,1
user_000192,user_007215,1
user_000192,user_035151,1
user_000192,user_026100,1
user_000192,user_035031,1
user_000192,user_035186,1
user_000192,user_035250,1
user_000192,user_035356,1
user_000192,user_035357,1
user_000192,user_035358,1
user_000192,user_035359,1
user_000193,user_035360,1
user_000193,user_015376,1
user_000193,user_035361,1
user_000193,user_015286,1
user_000193,user_035070,1
user_000194,user_035090,1
user_000194,user_035056,1
user_000194,user_035171,1
user_000194,user_002192,1
user_000194,user_035007,2
user_000194,user_035362,1
user_000194,user_013817,1
user_000194,user_031136,1
user_000194,user_035179,1
user_000194,user_035009,1
user_000194,user_035209,1
user_000194,user_035208,1
user_000194,user_006046,1
user_000194,user_035210,1
user_000195,user_009001,1
user_000195,user_005792,1
user_000196,user_035044,1
user_000197,user_035363,1
user_000197,user_003306,1
user_000198,user_001890,1
user_000198,user_035051,1
user_000198,user_008328,1
user_000199,user_035007,2
user_000199,user_001491,1
user_000199,user_035028,1
user_000199,user_035056,1
user_000199,user_003974,1
user_000199,user_011939,1
user_000199,user_035075,1
user_000199,user_020711,1
user_000199,user_004563,1
user_000199,user_035013,1
user_000199,user_000214,1
user_000199,user_007246,2
user_000199,user_016110,1
user_000199,user_035364,1
user_000199,user_030793,1
user_000199,user_035048,1
user_000199,user_008105,1
user_000200,user_035056,1
user_000200,user_017300,1
user_000201,user_011657,1
user_000201,user_035089,1
user_000201,user_016186,1
user_000201,user_035161,1
user_000201,user_035091,1
user_000201,user_035092,1
user_000201,user_035052,1
user_000201,user_035110,1
user_000201,user_035118,1
user_000201,user_035116,1
user_000201,user_035158,1
user_000201,user_022979,1
user_000201,user_008001,1
user_000201,user_015376,1
user_000202,user_035032,1
user_000202,user_035151,1
user_000203,user_035107,1
user_000204,user_001604,1
user_000205,user_035068,1
user_000205,user_004563,1
user_000205,user_035064,1
user_000205,user_016110,1
user_000205,user_035210,1
user_000205,user_035015,1
user_000205,user_035060,1
user_000206,user_035215,1
user_000206,user_021059,1
user_000207,user_006246,1
user_000207,user_035349,1
user_000207,user_035322,2
user_000207,user_021059,2
user_000207,user_035162,1
user_000207,user_035052,1
user_000207,user_035352,1
user_000207,user_014732,1
user_000207,user_035365,1
user_000207,user_024912,1
user_000207,user_009513,1
user_000207,user_035039,1
user_000207,user_035318,1
user_000207,user_031406,1
user_000207,user_035366,1
user_000208,user_035250,1
user_000209,user_035050,1
user_000209,user_035044,1
user_000210,user_020511,2
user_000211,user_035089,2
user_000211,user_022979,2
user_000211,user_035116,1
user_000211,user_000211,2
user_000211,user_009975,3
user_000211,user_021982,1
user_000211,user_035367,1
user_000211,user_035120,1
user_000211,user_035121,1
user_000211,user_035123,1
user_000211,user_035125,1
user_000211,user_015312,1
user_000211,user_014804,1
user_000211,user_015950,1
user_000211,user_035131,1
user_000211,user_016261,1
user_000211,user_025057,1
user_000211,user_027442,1
user_000211,user_035113,1
user_000211,user_035368,2
user_000211,user_035369,1
user_000211,user_013266,1
user_000211,user_035271,1
user_000211,user_035269,1
user_000211,user_035276,1
user_000211,user_035110,1
user_000211,user_035370,1
user_000211,user_019321,1
user_000211,user_011216,2
user_000211,user_002399,1
user_000211,user_026903,1
user_000211,user_035253,2
user_000211,user_035275,1
user_000211,user_009901,1
user_000211,user_035371,1
user_000211,user_028346,1
user_000211,user_008001,1
user_000212,user_035220,1
user_000212,user_001768,2
user_000212,user_035372,2
user_000213,user_035069,1
user_000213,user_001768,2
user_000213,user_035215,6
user_000213,user_015376,1
user_000213,user_000214,1
user_000213,user_035173,1
user_000214,user_035028,1
user_000214,user_035013,1
user_000214,user_035373,1
user_000214,user_011939,1
user_000214,user_035171,1
user_000215,user_001768,3
user_000215,user_034104,2
user_000215,user_035211,1
user_000216,user_035056,1
user_000217,user_035056,1
user_000218,user_035242,1
user_000218,user_004522,1
user_000219,user_035374,1
user_000219,user_035285,1
user_000219,user_026103,1
user_000220,user_035052,1
user_000220,user_034104,1
user_000221,user_035044,1
user_000221,user_002126,1
user_000221,user_034104,1
user_000221,user_035039,1
user_000221,user_035332,1
user_000222,user_035007,1
user_000222,user_016110,1
user_000222,user_035375,1
user_000222,user_035376,1
user_000222,user_035104,1
user_000222,user_035294,1
user_000223,user_035377,1
user_000223,user_028729,1
user_000224,user_035044,1
user_000224,user_023750,1
user_000224,user_035174,1
user_000224,user_035056,2
user_000224,user_016110,1
user_000224,user_035197,1
user_000224,user_035020,1
user_000224,user_035029,2
user_000224,user_035235,1
user_000224,user_035201,1
user_000224,user_035198,1
user_000224,user_010453,1
user_000224,user_001491,1
user_000224,user_035011,1
user_000224,user_035133,2
user_000224,user_035378,1
user_000224,user_035379,1
user_000224,user_035060,1
user_000225,user_035021,1
user_000225,user_035090,1
user_000225,user_034104,1
user_000225,user_035011,1
user_000225,user_000736,1
user_000225,user_004344,1
user_000225,user_026496,1
user_000225,user_035380,1
user_000225,user_035104,1
user_000225,user_005929,2
user_000225,user_035238,1
user_000225,user_035333,1
user_000226,user_035075,1
user_000226,user_035014,1
user_000226,user_035052,1
user_000226,user_035044,1
user_000226,user_017502,1
user_000226,user_003410,1
user_000226,user_035060,1
user_000226,user_035011,1
user_000226,user_002252,1
user_000227,user_035381,1
user_000228,user_020711,1
user_000228,user_035028,1
user_000228,user_011114,1
user_000228,user_035090,1
user_000228,user_035007,1
user_000228,user_035046,3
user_000228,user_035195,1
user_000228,user_035013,1
user_000228,user_005792,1
user_000228,user_035306,1
user_000228,user_035096,1
user_000228,user_035029,1
user_000228,user_035014,1
user_000228,user_035020,1
user_000228,user_001108,1
user_000228,user_035009,1
user_000228,user_035382,1
user_000228,user_001839,1
user_000228,user_035226,1
user_000228,user_035383,1
user_000228,user_035299,1
user_000228,user_035236,1
user_000228,user_035011,1
user_000228,user_010788,1
user_000228,user_035072,1
user_000228,user_035016,1
user_000228,user_035328,1
user_000228,user_035384,1
user_000228,user_035208,1
user_000228,user_008328,1
user_000228,user_035385,1
user_000228,user_035048,1
user_000228,user_009001,1
user_000228,user_035085,1
user_000228,user_004563,1
user_000228,user_001099,1
user_000228,user_030636,1
user_000228,user_022597,1
user_000229,user_020511,1
user_000230,user_004563,1
user_000230,user_009001,1
user_000230,user_035386,1
user_000230,user_007246,1
user_000231,user_035387,1
user_000231,user_035047,2
user_000231,user_009001,1
user_000232,user_003069,2
user_000232,user_035388,1
user_000232,user_035056,1
user_000232,user_035389,1
user_000232,user_023543,1
user_000232,user_017391,1
user_000232,user_023750,1
user_000232,user_035390,1
user_000232,user_035107,1
user_000232,user_035007,1
user_000232,user_015301,1
user_000232,user_035071,1
user_000232,user_035245,1
user_000232,user_035060,1
user_000232,user_035029,1
user_000232,user_035391,1
user_000233,user_001768,1
user_000233,user_011939,1
user_000233,user_035007,1
user_000233,user_035102,1
user_000233,user_035097,1
user_000233,user_035171,1
user_000233,user_000214,1
user_000233,user_016033,1
user_000233,user_035072,2
user_000233,user_035127,1
user_000233,user_015301,1
user_000233,user_035048,1
user_000233,user_035133,1
user_000233,user_035210,1
user_000233,user_035015,1
user_000233,user_035392,1
user_000233,user_035280,1
